country,advertiser_name,ad_campaign_id,dim_campaign_id,campaign_name,ad_type,campaign_start,campaign_end,optimization_type,impressions,clicks,spend,dpv_total,order_count_total,units_sold_total,product_sales_$_total
US,NE - Providence-New Bedford,2704937001,269657411,Providence-New Bedford -A/P/C - Armada,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,34339,9,310.3824,,,,
US,L'Oreal - US,2384617001,15723646,L'Oreal - US_LUSA LOP 1H Hydra Genius_AAP_3/31 - 7/30,AAP_MOBILE,3/31/2017 4:00,7/31/2017 3:59,PURCHASE,32014001,36647,81462.3975,48786,204,211,2803.99
US,Optimum Nutrition - US,2216218001,7487968,ON_NYNY 2017_OptiMen - AAP,AAP,1/1/2017 5:00,2/1/2017 4:59,PURCHASE,4246750,452,8073.4352,200,22,22,415.72
US,MA - Greenville-New Bern-Washington,2722211001,285975512,Greenville-New Bern-Washington - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,16825,8,136.496,,,,
US,Symphonized - US,2746265001,297827077,Symphonized - US_Symphonized - 2017 - Q3_AAP CPA Link Out- 9/01-9/30,AAP_MOBILE,9/1/2017 4:00,10/1/2017 3:59,CVR,1495342,3508,5426.0767,6468,470,479,12462.74
US,Nature's Sleep - US,2406851001,16956436,Nature's Sleep - US_Ghostbed 2017 H1_AAP_LINK OUT - ZIBBY_04/01_04/30,AAP_MOBILE,4/1/2017 4:00,5/1/2017 3:59,CTR,2053765,6900,7764.6882,510,5,5,4250
US,Church & Dwight - US,2759901001,304778000,Church & Dwight - US_Church & Dwight Vitafusion Q3 2017_AAP_9/22-9/29,AAP_MOBILE,9/22/2017 4:00,9/30/2017 3:59,PURCHASE,3229061,6711,11629.8213,898,106,109,1454.97
US,Redfox - SVAG8 (SVAG8),3165251001,640373491,Redfox - SSDA - B06XY3XXX8 - 45HDUI6M5IOSGR4ACL4X3NIVEI - MOBILEADS - Bella Fashion Design Campaign,MOBILE_AD_NETWORK,12/2/2017 8:00,12/16/2017 8:00,CTR,2003309,3908,250.69,2174,16,16,0
US,Online Products Direct - US,2519603001,39130515,Guardline Project D.E.A.R Q2 2017_AAP,AAP,6/1/2017 4:00,9/8/2017 3:59,PURCHASE,5453382,3633,21210.0465,10012,500,530,55233.35
US,Sylvania Automotive - US,2465826001,22356847,Sylvania Automotive - US_Sylvania ZXE / Zevo Q2_Q3 2017_AAP,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,PURCHASE,9139012,11801,24846.7372,26689,777,830,24867.35
US,Newell Brands,2617072001,128598467,Coleman Deals Prime Day,AAP_MOBILE,7/11/2017 1:00,7/12/2017 3:59,NONE,2932708,5455,7625.7853,8118,284,296,23704.71
US,Moultrie - US,2751964001,300826104,Moultrie - US_Moultrie_Pradco_Hunting Event_2017_AAP_8/21-9/30,AAP_MOBILE,8/21/2017 4:00,10/1/2017 3:59,NONE,1280989,513,3041.668,1009,40,48,3551.01
US,Redfox - GBMEE (GBMEE),2420580001,18516931,Redfox - SSDA - B01N5RL9WC - BN5ANEES6YGN762LEKMGMCNSPM - MOBILEADS - Baby Game Campaign,MOBILE_AD_NETWORK,4/3/2017 7:00,4/10/2017 7:00,CTR,58455,145,10.26,158,0,0,0
US,Dietz & Watson - US,2494791001,30878591,Dietz & Watson - US_Dietz & Watson - CY17 - National Hot Dog Month_AAP_6/15 - 7/31,AAP_MOBILE,6/15/2017 4:00,8/1/2017 3:59,CSR,16567868,32067,54032.5261,381,866,1028,4076.9
US,Stanley Black and Decker,2277436001,10461669,Stanley Black and Decker_Big Game Sponsorship 2017 & Q1 Campaigns_AAP_Big Game Sponsorship_1/9-3/31,AAP_MOBILE,1/1/2017 5:00,4/16/2017 3:59,CTR,7771040,25600,15362.1631,347680,16316,18096,808871.07
US,MA - Norfolk-Portsmouth-Newport News,2706091001,271285399,Norfolk-Portsmouth-Newport News - A/P/C - Armada,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,28816,6,256.2911,,,,
US,NE - Hartford-New Haven,2704746001,269479216,Hartford-New Haven - A/P/C - Armada,AAP,8/3/2017 4:00,10/1/2017 3:59,CTR,58568,11,405.1305,,,,
US,Redfox - GAX6C (GAX6C),2546069001,50350116,Redfox - SSDA - B06ZZ2CGKQ - K2RPFQYE3A7CNYMTIBQ2LN5KT4 - MOBILEADS - Lots O&#39; Slots Arcade Test...,MOBILE_AD_NETWORK,6/7/2017 7:00,6/14/2017 7:00,CTR,171095,931,45.95,979,7,7,0
US,Wacom - US,3006074001,483865027,Wacom - US_Wacom Intuos Holiday Q4 2017_AAP eCommerce Remarketing_Intuos Retargeting_NOV,AAP,11/2/2017 4:00,11/26/2017 4:59,PURCHASE,2491808,274,7284.8768,15032,552,625,105839.97
US,L'Oreal - US,2753973001,302091785,L'Oreal - US_LUSA Garnier Skin Care Evergreen Q3 Q4 2017_AAP_Ultra-Lift Anti-Wrinkle Night Cream,AAP,8/18/2017 4:00,11/1/2017 3:59,PURCHASE,4037780,783,8690.4153,1633,21,25,296.84
US,Redfox - RUC04 (RUC04),2604021001,73072884,Redfox - SSDA - B01N3UCLRZ - 75QSZ7QGVC22SD6YJNP4XKWA5I - MOBILEADS - Best Bet CasinoTM - Entertain...,MOBILE_AD_NETWORK,6/29/2017 7:00,7/6/2017 7:00,CTR,513698,1490,111.25,1526,6,6,0
US,Proline,2643552001,215551622,Proline Incremental July,AAP,7/12/2017 4:00,8/1/2017 3:59,CVR,1058982,632,1441.1798,0,0,0,0
US,L'Oreal - US,2385891001,15776253,L'Oreal - US_LUSA LOP Ever Pure Q2 2017_AAP_Mar 17-Jun 20,AAP_MOBILE,3/17/2017 4:00,6/21/2017 3:59,PURCHASE,31411814,41782,71680.7006,54616,591,677,4989.13
US,Natrol - US,2562398001,53899128,Natrol Q3 2017 - Cognium,AAP,6/26/2017 4:00,8/18/2017 3:59,CTR,4365218,2904,12535.1091,2787,39,48,839.28
US,Redfox - IO6LZ (IO6LZ),2505423001,35648249,Redfox - SSDA - B071R3LMTX - ZSJL3NDN3LFWP4AQ5L54OQLSTA - MOBILEADS - Cute Cats: Magic Adventure[17...,MOBILE_AD_NETWORK,5/18/2017 7:00,6/1/2017 7:00,CTR,253297,689,58.09,774,8,8,0
US,Pfizer OTC,2916803001,424555700,Q4'17_Centrum Silver_Display_In Market_Multivitamins_O-QHPL,AAP,10/2/2017 4:00,11/1/2017 3:59,PURCHASE,1877316,353,4418.2624,967,69,71,1078.72
US,Redfox - LKMAD (LKMAD),2616460001,127615893,Redfox - SSDA - B072Q7BP7J - 445ZSPISMXK5JIUSCCVRDDC6WQ - MOBILEADS - Kosmonavtes: Escape Reality C...,MOBILE_AD_NETWORK,7/4/2017 7:00,7/18/2017 7:00,CTR,48985,152,8.6,70,0,0,0
US,BroadGreen Pictures - US,2921573001,433203178,Broad Green_Wish Upon EST DVD_Q4 2017_AAP MOBILE_10.10,AAP_MOBILE,10/10/2017 4:00,10/17/2017 3:59,CTR,4403166,10571,15841.4785,18946,469,469,3325.89
US,Adidas - US,2978768001,469975495,Adidas Basketball Dame 4 AMG - AAP (non geo),AAP_MOBILE,10/20/2017 4:00,11/21/2017 4:59,NONE,5846,8,12.0412,26,1,1,38
US,Redfox - ABS01 (ABS01),3084803001,573898167,Redfox - SSDA - B00LUJ1658 - Y663QKXK7ODMKA5OVY4UXKREZE-005 - MOBILEADS - Bingo Campaign,MOBILE_AD_NETWORK,11/14/2017 7:00,11/28/2017 7:00,CTR,951596,1659,109.45,1721,29,29,0
US,CT - New Orleans,2699420001,263531702,New Orleans - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CVR,78852,35,430.3915,,,,
US,Church & Dwight - US,2416671001,17707200,Church & Dwight - US_Church & Dwight Vitafusion Q2 2017_AAP_04/07-06/30,AAP_MOBILE,4/7/2017 4:00,7/1/2017 3:59,NONE,2879447,2296,3266.6663,2685,245,253,2551.91
US,Donald J Pliner - US,2766394001,309378240,Donald J Pliner - US_Donald J Pliner Fall 2017_AAP_9/07-10/05,AAP_MOBILE,9/7/2017 4:00,10/6/2017 3:59,NONE,49101,151,210.2812,55,2,2,380.5
US,Warner Bros. Home Entertainment - Merkle - US,2565987001,54856042,Warner Bros. Home Entertainment - Merkle - US_WBHE - KONG EST - Q3 17_AAP_6/20-7/4,AAP_MOBILE,6/20/2017 4:00,7/6/2017 3:59,PURCHASE,8710744,14804,23715.1638,141603,5870,5859,111185.05
US,Under Armour,2271169001,10198239,Under Armour - NewYear/SameDrive_AAP,AAP,12/30/2016 5:00,2/1/2017 4:59,PURCHASE,6616463,927,13896.5474,129297,5079,5612,155458.57
US,T-Mobile_US_Optimedia,2579894001,62550575,OPTTMO_79574_AD_2017_T-Mobile_Q3_SL_Demand Gen_AAP_Desktop Display,AAP,7/1/2017 4:00,10/1/2017 3:59,CVR,2790335,722,32569.0719,0,0,0,0
US,Cartier,2728936001,288672166,Tank Is A Tank (No Agency Fee) - Males,AAP,9/5/2017 4:00,11/21/2017 4:59,CTR,1111069,1810,15805.1189,,,,
US,Tawns ESS Test Advertiser,2396612001,16407762,Flashtalking SOP Test,AAP,3/22/2017 4:00,1/1/2018 4:59,NONE,7,2,0.007,,,,
US,Smartwax - US,2259717001,9585302,Smartwax - US_Chemical Guys_ Q1_2017_AAP_01/05-06/30,AAP,1/5/2017 5:00,7/1/2017 3:59,PURCHASE,113909495,24130,256494.9778,115627,13313,13837,256894.29
US,Redfox - DIHCB (DIHCB),2368299001,14758752,Redfox - SSDA - B018C2QNRQ - 3C7XELE2VDG6HHXNABQGH7OFPQ-003 - MOBILEADS - Vikings - Generic ads plus im...,MOBILE_AD_NETWORK,2/22/2017 8:00,3/8/2017 8:00,CTR,416185,1001,80.83,960,4,4,0
US,Juka Innovations Corporation - US,2450435001,21047659,Juka Innovations Corporation - US_Tubshroom Q2 2017_AAP_4/19-7/31 [CANCELLED],AAP,4/19/2017 4:00,8/1/2017 3:59,PURCHASE,21935145,6334,55427.5703,40659,5540,5923,76806.73
US,Hewlett-Packard - US,2296093001,11486585,Hewlett-Packard - US_HP - Printer and Instant Ink National Promotion Feb 2017_AAP,AAP_MOBILE,2/22/2017 5:00,3/26/2017 3:59,PURCHASE,7495424,12080,20884.7466,95353,7759,8124,470454.42
US,Pfizer OTC,3150647001,625488035,Q4'17_Nexium_In Market_Nexium Searchers_Sustaining Media_11/29-12/16_O-Y0LG,AAP_MOBILE,11/29/2017 5:00,12/17/2017 4:59,PURCHASE,4723504,9093,14470.0405,11009,146,184,3674.67
US,"Coty, Inc - US",2389294001,15908031,Coty_CK_Euphoria_MothersDay_2Q2017_AAP,AAP_MOBILE,4/13/2017 4:00,5/14/2017 3:59,CSR,5595626,22874,16862.7417,27164,25,25,1527.2
US,HBO - Television - US,2872181001,390264293,HBO - Television - US_HBO - Amzn Channels - 2H17 - Aug-Dec_AAP_10/01-11/15 - Last Week Tonight,AAP_MOBILE,10/1/2017 4:00,11/16/2017 4:59,CSR,6372496,39364,22118.2185,1092657,16518,16518,139378.13
US,Blue Buffalo - US,2623148001,138350570,Blue Buffalo 2017 Account Plan - AAP Earth's Essentials,AAP,7/7/2017 4:00,9/8/2017 3:59,PURCHASE,11060565,1656,26283.9629,2269,27,28,619.5
US,Fox Home Entertainment - US,2694921001,253208310,Fox Home Entertainment - US_FOX HE_ Snatched DVD_ Q32017_ AAP_08/08-08/13,AAP,8/8/2017 4:00,8/14/2017 3:59,PURCHASE,4090917,852,11329.931,21650,2601,2615,17100.98
US,MNI,3038403001,517122291,Victorinox Swiss Army Watch,AAP,11/1/2017 4:00,12/1/2017 4:59,NONE,204134,146,519.4905,,,,
US,MINMX_Ilusion,2943997001,452744036,MINMX_2017_Ilusion_Ilusion_Ilusion_XAXIS_OCT_NoSizmek_NOMOAT,AAP,10/10/2017 4:00,11/1/2017 3:59,CSR,817262,51,3086.338,36,1,1,11.9
US,I health - US,2469825001,22759954,I health - Culturelle Wellness-May-June-2017 - AAP,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,CSR,18539800,76349,57944.3816,95410,86,110,1686.68
US,Wacom - US,3006106001,483876171,Wacom - US_Wacom Intuos Holiday Q4 2017_AAP eCommerce Remarketing_11/26-12/23_Intuos Sale,AAP_MOBILE,11/26/2017 5:00,12/24/2017 4:59,PURCHASE,3210924,4611,11072.2826,14465,413,416,62245.07
US,MA - Salisbury,2723514001,286453290,Salisbury - A/P/C - Altima,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,15334,8,99.9356,,,,
US,CT - Biloxi/Gulfport,2724287001,286621310,Biloxi/Gulfport - A/P/C - Rogue,AAP,8/9/2017 4:00,9/1/2017 3:59,CTR,14807,15,98.3306,,,,
US,Bartell,2491662001,30030777,Bartell Amazon Targeting (ASIN 1001-2000),AAP,5/10/2017 4:00,6/7/2017 3:59,PURCHASE,558094,411,1177.9815,111,49,67,242.45
US,Redfox - VB8EP (VB8EP),2965398001,461281034,Redfox - SSDA - B0769DP57K - LV7ES5WMDG6PFZSXZ65H4DSA7M - MOBILEADS - World Available Browser Campaign,MOBILE_AD_NETWORK,10/15/2017 7:00,10/29/2017 7:00,CTR,21208,41,3.1,23,0,0,0
US,Dannon - US,2798679001,327752167,Dannon - US_Dannon_Q3 2017_Danimals_AAP Viewability Guarantee_9/7-9/30,AAP,9/7/2017 4:00,10/1/2017 3:59,CTR,27501815,24582,104382.0236,71,123,153,567.54
US,The Coca Cola Company - US,2345624001,13752244,The Coca Cola Company - US_Coke Life Q1 Q2 2017_AAP_3/6 - 4/30,AAP_MOBILE,3/6/2017 5:00,5/1/2017 3:59,PURCHASE,10500391,21981,24731.6344,83,16,17,70.38
US,Arizona State University - US,2437269001,20065571,"Arizona State University - US_Arizona State University, Q2, AAP_AAP_4/15-6/15",AAP,4/17/2017 4:00,6/16/2017 3:59,NONE,2664495,1262,4299.5848,0,0,0,0
US,Hyperikon - US,2049306001,2203423,Hyperikon Commercial AAP/Seller Central _AAP,AAP,9/1/2016 4:00,3/1/2017 4:59,PURCHASE,4573240,1285,8412.7842,10331,650,976,60284.49
US,SE - Greenville/Spartanburg/Asheville/Anderson,2724148001,286598828,Greenville/Spartanburg/Asheville/Anderson - A/P/C - Murano,AAP,8/9/2017 4:00,9/1/2017 3:59,CTR,24255,10,158.3804,,,,
US,Vanguard Retail,2407089001,16968930,Vanguard- 2017 Retail Prospect Remarketing- Q2,AAP,4/1/2017 4:00,7/1/2017 3:59,CVR,3501745,140,19812.5288,0,0,0,0
US,HUE - US,2669645001,233662693,HUE - US _HUE Back to School 2017_AAP_07/31 - 09/11,AAP_MOBILE,7/31/2017 4:00,9/12/2017 3:59,PURCHASE,7455263,13040,21960.5279,8783,934,1114,23596.6
US,Kellogg - US,2446017001,20664966,Kellogg - US_Kellogg Cheez-It Q1 2017_AAP_Viewability_05/01-06/30,AAP,5/1/2017 4:00,7/1/2017 3:59,CTR,13048747,5606,52459.0758,133,70,83,248.67
US,CT - Kansas City,2704979001,269688400,Kansas City - A/P/C - Altima,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,132406,32,663.7207,,,,
US,Cinemax - US,2599103001,71657878,Cinemax_AAP Prime Flex Media_AAP_July 6-17,AAP_MOBILE,7/6/2017 4:00,7/18/2017 3:59,CTR,11784326,30462,42025.9322,1155997,31618,31618,151717.55
US,Fluke Corporation - US,2313426001,12297574,Fluke Corporation - US | Fluke Corp 2017 | AAP | Feb 01-Dec 31 - IG Best Seller,AAP,2/1/2017 5:00,1/1/2018 4:59,NONE,4396814,1641,11821.1509,6021,247,321,27912.67
US,Philips - US,2933669001,446353805,Philips - US_Philips_Norelco_Star Wars_Q4_2017_AAP DPVR_11/16-12/08 - Educate Phase,AAP,11/16/2017 5:00,12/9/2017 4:59,CSR,407165,49,808.7276,561,40,40,2660.31
US,Reynolds - US,2580231001,64907734,Reynolds - US_Hefty LBB Always On 2017_AAP_7/1-9/30,AAP,7/1/2017 4:00,10/1/2017 3:59,PURCHASE,22970389,2570,59490.575,14417,5858,7745,100702.06
US,Smartwax - US,2628048001,143102531,Chemical Guys 2017 - 2H - September_AAP,AAP,9/1/2017 4:00,10/1/2017 3:59,PURCHASE,4909952,1196,12228.0422,29455,3850,4115,71568.18
US,Redfox - KG9E2 (KG9E2),2708512001,274380372,Redfox - SSDA - B01MU2UKQS - ZC2PAYS7THSDFJR27TXQFUKWIY - MOBILEADS - 20 WPM amateur ham radio Koch...,MOBILE_AD_NETWORK,8/4/2017 7:00,11/1/2017 7:00,CTR,66832,99,4.93,13,0,0,0
US,Anne Klein - US,2436233001,20015486,Anne Klein - US_Anne Klein May 2017_AAP_5/1-5/31,AAP,5/1/2017 4:00,6/1/2017 3:59,PURCHASE,12923230,3991,24304.0533,114861,1652,1670,79564.06
US,Redfox - BOCFM (BOCFM),2403864001,16719551,Redfox - SSDA - B06XQNRNDT - RUBV3FRABOBF3XF72C6ALJDCIM - MOBILEADS - Whack A Dinosaur 2 Launch Cam...,MOBILE_AD_NETWORK,3/25/2017 7:00,4/8/2017 7:00,CTR,36133,108,4.7,1,1,1,0
US,Georgia Pacific - US,2270558001,10181133,GP QNUSS 2017_AAP_Jan_Dec,AAP_MOBILE,1/4/2017 5:00,1/1/2018 4:59,PURCHASE,22509219,40663,68660.6023,35398,2022,2044,46869.82
US,Redfox - ACM3D (ACM3D),2653649001,222848279,Redfox - SSDA - B06ZXVYVVM - KEWDKRFC7EJI4DVM5IJ57BQSRI - MOBILEADS - Seven Minute workout Campaign,MOBILE_AD_NETWORK,7/16/2017 7:00,7/30/2017 7:00,CTR,1514062,2339,180.18,2176,2,2,29.98
US,Mondelez - US,2923023001,435840362,Mondelez - US_Belvita_2017_BFCM_AAP-Purchase_11/1-11/30,AAP_MOBILE,11/1/2017 4:00,12/1/2017 4:59,PURCHASE,14672716,23529,41741.5022,13589,246,258,4782.45
US,Pepsi Co - US,2442181001,20368214,Pepsi Co - US_ PepsiCo Gatorade Jan 2017_AAP_GTQ + SF CELL 2_Portfolio_04/14_04/23,AAP,4/14/2017 4:00,5/1/2017 3:59,PURCHASE,1994728,549,6175.3623,2999,1296,1742,15811.73
US,Serta - US,2459685001,21509351,AMZN US Amazon Ad Platform (AAP) (Sleep Tracker - Initial Launch),AAP,4/24/2017 4:00,7/11/2017 3:59,PURCHASE,38137652,8134,88395.6705,7110,8,8,1454.4
US,"ESupplements, LLC - US",2567090001,54935298,"ESupplements, LLC-US _Project Dear: Nutricost Ketone Salts_AAP_7-1/8-31",AAP,7/1/2017 4:00,9/1/2017 3:59,PURCHASE,2588728,2163,7686.8166,3369,82,84,5035.8
US,Exxel Outdoors - US,3001295001,481682051,Exxel Outdoors - US_Exxel Outdoors Kids DEAR eCommerce Remarketing Campaign 2017_AAP_10/24-12/25 [CANCELLED],AAP,10/24/2017 4:00,12/26/2017 4:59,PURCHASE,1884507,278,5029.3253,194,17,17,496.45
US,Carnival Cruise Line - US,3039990001,521091785,Carnival Cruise Line - US_Carnival: Carnival IMVS Q4'17 Campaign_AAP_CPA_11/20 - 11/30,AAP,11/20/2017 5:00,12/1/2017 4:59,NONE,1641815,3,16385.7156,0,0,0,0
US,MA - Richmond-Petersburg,2700585001,264959197,Richmond-Petersburg - A/P/C - Titan,AAP,8/2/2017 4:00,9/1/2017 3:59,CTR,15651,10,122.6274,,,,
US,Windstream Consumer 2017,2261344001,9749762,2017 Q1 Consumer_Insurgent,AAP,1/5/2017 5:00,4/1/2017 3:59,CVR,3176250,1532,14588.5276,0,0,0,0
US,Fox Home Entertainment - US,2333164001,13187153,Fox Home Entertainment - US_FOX HE_ Logan Movie Money_ Q12017_AAP_02/20 - 03/05,AAP_MOBILE,2/20/2017 5:00,3/6/2017 4:59,PURCHASE,2335107,1816,5736.4286,6049,412,408,6316.15
US,SE - Panama City,2723963001,286572173,Panama City - A/P/C - Sentra,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,11798,12,100.0144,,,,
US,Groundhog's Day The Musical,2328597001,12937712,Groundhog's Day The Musical 2017 (IO-9796),AAP,2/7/2017 5:00,5/29/2017 3:59,CVR,1147627,432,5877.0709,0,0,0,0
US,Anker,2296482001,11506260,SoundCore mini Q1 2017,AAP_MOBILE,1/17/2017 5:00,4/1/2017 3:59,PURCHASE,875139,1473,1684.4249,1869,24,24,717.12
US,Dole Foods - US,2890061001,399117928,Dole Foods - US_Dole Foods_2017 Upfront_AAP_Jarred Fruit_10/01_10/31,AAP_MOBILE,10/1/2017 4:00,11/1/2017 3:59,PURCHASE,5108183,9298,17209.1063,533,21,26,596.79
US,Tiffany & Co.- US,2467613001,22541458,Tiffany & Co.- US_Tiffany_T Collection_AAP CRM Data Match Test_Q2 2017_AAP_05/16-06/11,AAP,5/16/2017 4:00,6/12/2017 3:59,CVR,18588143,9148,61374.2627,0,0,0,0
US,SE - Orlando-Daytona Beach-Melbourne,2704803001,269543339,Orlando-Daytona Beach-Melbourne - A/P/C - Titan,AAP,8/4/2017 4:00,10/1/2017 3:59,CTR,155033,32,752.7441,,,,
US,Timex Watches - US,2467950001,22588304,Timex Watches- US_Timex Prime Day BTS 2017_AAP_7/10 - 9/10,AAP,7/10/2017 4:00,9/11/2017 3:59,PURCHASE,7815569,3053,20200.3099,34844,1026,1039,36425.32
US,Keen - US,2759628001,304722907,Keen - US_KEEN Fall 2017_AAP_11/01-12/23,AAP_MOBILE,11/1/2017 4:00,12/24/2017 4:59,NONE,1288570,1473,1224.5437,699,29,29,3123.39
US,Furinno-US,2319849001,12547157,Furinno-US_Furinno Q1 AAP Retargeting Beta_AAP_2/13-3/13,AAP_MOBILE,2/13/2017 5:00,3/14/2017 3:59,PURCHASE,362789,657,1062.5043,1437,41,42,1548.64
US,GSK - US,2919168001,429478323,Nicoderm Q1-Q4 2017 AAP_AAP_Purchase,AAP,10/4/2017 4:00,1/1/2018 4:59,PURCHASE,19158079,2162,49074.0205,4883,596,957,46664.14
US,"Kerafiber, LLC - US",3117375001,591557198,Q4 2017 Holiday DOTD - 11/27 (B00UYY2GSQ),AAP_MOBILE,11/27/2017 8:00,11/28/2017 7:59,CSR,3381537,4309,11429.4192,11075,874,949,13511.54
US,Anne Klein Watches - US,2652301001,221707916,Anne Klein Watches - US_Anne Klein Watches - Aug-Oct 2017 Always-On_ AAP_08/01-10/31,AAP_MOBILE,8/1/2017 4:00,11/21/2017 4:59,CSR,4116758,10409,12680.7099,21800,391,441,23206.9
US,TrackR - US,2986562001,473529215,TrackR - US_TrackR 2017 Q4 Holiday Campaign XS_17_AAP_November Discount_11/19-11/27,AAP_MOBILE,11/19/2017 5:00,11/28/2017 4:59,PURCHASE,8304900,16835,37996.7908,56020,416,446,24362.4
US,Redfox - RUC04 (RUC04),2415201001,17486551,Redfox - SSDA - B01C5FY7AQ - 2FY6V44BIRSEVSCVZBHCWZIPSA - MOBILEADS - Lucky North Casino- Entertain...,MOBILE_AD_NETWORK,3/31/2017 7:00,4/14/2017 7:00,CTR,955768,2097,112.02,2127,8,8,0
US,K-Swiss - US,2841405001,371899612,K-Swiss - US_K Swiss 2017 Fall _AAP_9/13-10/13,AAP_MOBILE,9/13/2017 4:00,11/2/2017 3:59,PURCHASE,7801762,13271,23678.3832,1111,18,18,1210.07
US,Drive Medical - US,2356428001,14234473,Drive Medical_Lightweight Steel Transport Wheelchair - AAP,AAP_MOBILE,3/17/2017 4:00,6/15/2017 3:59,PURCHASE,14780395,23998,33409.3075,25830,174,176,12225.69
US,Jarden Consumer Solutions-us,2312844001,12276078,Nuk Simply Natural Bottle Product Launch - Q1'16_AAP Blast 1,AAP_MOBILE,2/15/2017 5:00,2/20/2017 4:59,CSR,1047463,1934,2129.5376,2286,8,8,117.29
US,Hewlett-Packard - US,2845230001,374716021,HP - Laserjet Pro FYQ4 2017 - PHD - AAP,AAP,10/1/2017 4:00,11/1/2017 3:59,PURCHASE,26270827,4426,80231.3421,19416,630,683,218556.92
US,Starcom_US_Samsung,2610397001,84561325,STRSAM79183_Chromebook Q2'17_Mobile_Phase 3_Q3,AAP,7/1/2017 4:00,10/1/2017 3:59,NONE,62839365,28566,215181.7424,0,0,0,0
US,CT - Amarillo,2723140001,286361411,Amarillo - A/P/C - Sentra,AAP,8/9/2017 4:00,10/1/2017 3:59,CTR,6197,10,45.4866,,,,
US,Redfox - ANL3T (ANL3T),2353585001,14165212,Redfox - SSDA - B01MT5CPDA - 4TJJYAOFNQVXRENCCGRQWIZ3F4 - MOBILEADS - Thomas &amp; FriendsTM: Read ...,MOBILE_AD_NETWORK,2/24/2017 8:00,3/10/2017 8:00,CTR,89193,412,19.96,452,5,5,0
US,SteelSeries - US,2347854001,13858679,SteelSeries - 2017 Plan_AAP_ Phase 1,AAP,4/12/2017 4:00,10/1/2017 3:59,PURCHASE,21185205,6056,52888.3368,131597,5850,6169,251308.96
US,Dastmalchi,2519263001,39096154,Brushes & Cosmetics,AAP,5/25/2017 7:00,7/1/2017 6:59,CSR,141502,31,454.3402,54,2,2,65.8
US,Levi Strauss & Co.,2712930001,279381245,Levi Strauss & Co_Levi's Lowest Price of the Season Fall 2017_AAP_9/27-10/18,AAP_MOBILE,9/27/2017 4:00,10/19/2017 3:59,PURCHASE,15675264,27862,55829.4208,239903,20648,23096,831278.6
US,Redfox - GWU11 (GWU11),2517961001,38782292,Redfox - SSDA - B071RSK9ZW - B7MQR52KONQW5GJCSPF5IQK24I - MOBILEADS - Friends corner Campaign,MOBILE_AD_NETWORK,5/24/2017 7:00,6/7/2017 7:00,CTR,28046,62,3.68,16,0,0,0
US,Amara Organics - US,2664891001,231186701,Vitamin C Cream Q3 17_DEAR_AAP Purchase Link In,AAP_MOBILE,8/1/2017 4:00,10/25/2017 3:59,PURCHASE,329562,676,1159.3094,878,11,11,219.45
US,Redfox - SEBIC (SEBIC),2894277001,400945610,Redfox - SSDA - B06XWV89XH - HEOW72NFTGFNTRPVC4673SK4AM - MOBILEADS - Sigi - A Fart for Melusina Ca...,MOBILE_AD_NETWORK,9/27/2017 7:00,10/11/2017 7:00,CTR,92769,108,8.59,113,0,0,0
US,Pepsi Co - US,2533014001,44818847,Pepsi Co - US_PepsiCo Quaker Breakfast Jan 2017_AAP RELAUNCH_07/01_10/31,AAP,7/1/2017 4:00,11/1/2017 3:59,PURCHASE,18640884,2415,42586.4982,31383,6340,7777,122113.02
US,Square Enix,2309905001,12201779,Square Enix_Hitman Launch_AAP_Q12017_FINAL,AAP_MOBILE,1/24/2017 5:00,2/14/2017 4:59,PURCHASE,3897777,5383,8947.8056,14451,189,195,10799.66
US,I health - US,2469819001,22758631,I health - Culturelle Digestive-May-June-2017,AAP_MOBILE,5/1/2017 4:00,8/1/2017 3:59,NONE,2490151,5137,4159.4737,6326,12,12,178.32
US,NE - Syracuse,2722157001,285952475,Syracuse - A/P/C - Rogue,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,129217,44,842.5456,,,,
US,International Paper - US,2755223001,302532993,International Paper - US_International Paper Q3 2017 DEAR HP Papers_AAP_8/25-10/25,AAP_MOBILE,8/25/2017 4:00,10/26/2017 3:59,PURCHASE,1357339,2240,6304.0283,4386,613,742,10721.43
US,Redfox - DIHZN (DIHZN),2295942001,11475053,Redfox - SSDA - B00NF3AF5O - LYO4MN5X4RRHXX3WJOJ7CDQV2A - MOBILEADS - Web Development,MOBILE_AD_NETWORK,1/16/2017 8:00,1/30/2017 8:00,CTR,453625,893,43.45,823,0,0,0
US,NE - Buffalo,2719587001,284528979,Buffalo - A/P/C - Murano,AAP,8/3/2017 4:00,9/1/2017 3:59,CTR,37163,14,227.7986,,,,
